comment_id,platform,song_version,source_id,source_url,publish_time,user_name,text_raw,text_clean,like_count,reply_count,stance,frame,emotion,event_stage,is_valid,crawl_time,keyword_hit
qq_73,qqmusic,张碧晨版,,,2026-05-19,收敛.,张杜鹃没偷孩子呗 碧水深谭假的呗 | 还有，你说张碧晨的那些事情，证据呢，早澄清几百年前的事情了，还要拿到今天来讲，谁是杜鹃谁干的那些事情你是不知道吗？,张杜鹃没偷孩子呗 碧水深谭假的呗 | 还有，你说张碧晨的那些事情，证据呢，早澄清几百年前的事情了，还要拿到今天来讲，谁是杜鹃谁干的那些事情你是不知道吗？,0,,support_wang,unclear,unclear,cooldown,1,2026-05-29 17:59:37,杜鹃
qq_74,qqmusic,张碧晨版,,,2026-05-19,收敛.,喜欢张杜鹃也是没谁了 多学学人家的美德哈 响应国家号召 多生点孩子 | 隐私用户也是没谁了,喜欢张杜鹃也是没谁了 多学学人家的美德哈 响应国家号召 多生点孩子 | 隐私用户也是没谁了,0,,support_wang,unclear,unclear,cooldown,1,2026-05-29 17:59:37,杜鹃
qq_75,qqmusic,张碧晨版,,,2026-05-19,收敛.,哦哦 那wsl朋友不出来说话就是没朋友 张杜鹃朋友不出来说话就是怕被造💊 就这么双标呗 | 她要是出来说句话，你们不又要去造赵丽颖的谣言了，这些年你们造的谣言很少吗？,哦哦 那wsl朋友不出来说话就是没朋友 张杜鹃朋友不出来说话就是怕被造 就这么双标呗 | 她要是出来说句话，你们不又要去造赵丽颖的谣言了，这些年你们造的谣言很少吗？,0,,support_wang,unclear,unclear,cooldown,1,2026-05-29 17:59:37,杜鹃
qq_76,qqmusic,张碧晨版,,,2026-05-19,收敛.,张杜鹃50场都凑不出来吧 尴尬不😂 | 容祖儿帮她又咋了，现在不还厚着脸皮和张碧晨参加一个节目,张杜鹃50场都凑不出来吧 尴尬不 | 容祖儿帮她又咋了，现在不还厚着脸皮和张碧晨参加一个节目,0,,support_wang,unclear,unclear,cooldown,1,2026-05-29 17:59:37,杜鹃
qq_77,qqmusic,张碧晨版,,,2026-05-19,深冬,隐私用户也是没谁了 | 得了吧 谁还敢跟背刺姐小偷姐做朋友啊,隐私用户也是没谁了 | 得了吧 谁还敢跟背刺姐小偷姐做朋友啊,0,,support_zhang,unclear,unclear,cooldown,1,2026-05-29 17:59:37,
qq_78,qqmusic,张碧晨版,,,2026-05-19,深冬,她要是出来说句话，你们不又要去造赵丽颖的谣言了，这些年你们造的谣言很少吗？ | 得了吧 谁还敢跟背刺姐小偷姐做朋友啊,她要是出来说句话，你们不又要去造赵丽颖的谣言了，这些年你们造的谣言很少吗？ | 得了吧 谁还敢跟背刺姐小偷姐做朋友啊,0,,support_zhang,unclear,unclear,cooldown,1,2026-05-29 17:59:37,
qq_79,qqmusic,张碧晨版,,,2026-05-19,深冬,自己去看看吧，眼睛不用可以捐了 | 得了吧 谁还敢跟背刺姐小偷姐做朋友啊,自己去看看吧，眼睛不用可以捐了 | 得了吧 谁还敢跟背刺姐小偷姐做朋友啊,0,,support_zhang,unclear,unclear,cooldown,1,2026-05-29 17:59:37,
qq_80,qqmusic,张碧晨版,,,2026-05-19,收敛.,只是举个例子呀 又不止一个容祖儿 请问张杜鹃的好朋友在哪里🧐 | 微博之夜，谁没素质我不讲,只是举个例子呀 又不止一个容祖儿 请问张杜鹃的好朋友在哪里 | 微博之夜，谁没素质我不讲,0,,support_wang,unclear,unclear,cooldown,1,2026-05-29 17:59:37,杜鹃
qq_81,qqmusic,张碧晨版,,,2026-05-19,深冬,她要是天后着世上就没天后了，容祖儿天后都来了，能进入大众的歌曲有几首 | 你牛逼嘞 人家天后 厚着脸皮跟小偷姐参加同一个节目,她要是天后着世上就没天后了，容祖儿天后都来了，能进入大众的歌曲有几首 | 你牛逼嘞 人家天后 厚着脸皮跟小偷姐参加同一个节目,0,,support_zhang,unclear,unclear,cooldown,1,2026-05-29 17:59:37,
qq_82,qqmusic,张碧晨版,,,2026-05-19,收敛.,那咋了 人家就是咖位大呀 韩红也是啊 一首千万收藏好像 你敢说张杜鹃咖位比韩红大？ | 呵呵，真好多了就好了，有几首千万收藏啊，好像就一首吧,那咋了 人家就是咖位大呀 韩红也是啊 一首千万收藏好像 你敢说张杜鹃咖位比韩红大？ | 呵呵，真好多了就好了，有几首千万收藏啊，好像就一首吧,0,,support_wang,unclear,mocking,cooldown,1,2026-05-29 17:59:37,杜鹃
qq_83,qqmusic,张碧晨版,,,2026-05-19,收敛.,嗯嗯 你当个宝的赵丽颖 为什么不出来说话呢 | 呵呵，真好多了就好了，有几首千万收藏啊，好像就一首吧,嗯嗯 你当个宝的赵丽颖 为什么不出来说话呢 | 呵呵，真好多了就好了，有几首千万收藏啊，好像就一首吧,0,,unclear,unclear,unclear,cooldown,1,2026-05-29 17:59:37,
qq_84,qqmusic,张碧晨版,,,2026-05-19,深冬,微博之夜，谁没素质我不讲 | 得了吧 谁还敢跟背刺姐小偷姐做朋友啊,微博之夜，谁没素质我不讲 | 得了吧 谁还敢跟背刺姐小偷姐做朋友啊,0,,support_zhang,unclear,unclear,cooldown,1,2026-05-29 17:59:37,
qq_85,qqmusic,张碧晨版,,,2026-05-19,收敛.,人家演唱会几百场 张杜鹃在？？？ | 而且容祖儿那素质，也就那样了，容祖儿的素质，微博之夜，一起在上面领奖，别人在前面发言，自己在那里找周深聊天，素质差成啥样啊,人家演唱会几百场 张杜鹃在？？？ | 而且容祖儿那素质，也就那样了，容祖儿的素质，微博之夜，一起在上面领奖，别人在前面发言，自己在那里找周深聊天，素质差成啥样啊,0,,support_wang,unclear,unclear,cooldown,1,2026-05-29 17:59:37,杜鹃
qq_86,qqmusic,张碧晨版,,,2026-05-19,深冬,容祖儿，算了吧，也就你当个宝 | 得了吧 谁还敢跟背刺姐小偷姐做朋友啊,容祖儿，算了吧，也就你当个宝 | 得了吧 谁还敢跟背刺姐小偷姐做朋友啊,0,,support_zhang,unclear,unclear,cooldown,1,2026-05-29 17:59:37,
qq_87,qqmusic,张碧晨版,,,2026-05-19,深冬,呵呵，真好多了就好了，有几首千万收藏啊，好像就一首吧 | 得了吧 谁还敢跟背刺姐小偷姐做朋友啊,呵呵，真好多了就好了，有几首千万收藏啊，好像就一首吧 | 得了吧 谁还敢跟背刺姐小偷姐做朋友啊,0,,support_zhang,unclear,mocking,cooldown,1,2026-05-29 17:59:37,
qq_88,qqmusic,张碧晨版,,,2026-05-19,收敛.,微博之夜人家第一排 张杜鹃在？？？ | 而且容祖儿那素质，也就那样了，容祖儿的素质，微博之夜，一起在上面领奖，别人在前面发言，自己在那里找周深聊天，素质差成啥样啊,微博之夜人家第一排 张杜鹃在？？？ | 而且容祖儿那素质，也就那样了，容祖儿的素质，微博之夜，一起在上面领奖，别人在前面发言，自己在那里找周深聊天，素质差成啥样啊,0,,support_wang,unclear,unclear,cooldown,1,2026-05-29 17:59:37,杜鹃
qq_89,qqmusic,张碧晨版,,,2026-05-19,收敛.,人家咖位就是比你家张杜鹃大呀 | 而且容祖儿那素质，也就那样了，容祖儿的素质，微博之夜，一起在上面领奖，别人在前面发言，自己在那里找周深聊天，素质差成啥样啊,人家咖位就是比你家张杜鹃大呀 | 而且容祖儿那素质，也就那样了，容祖儿的素质，微博之夜，一起在上面领奖，别人在前面发言，自己在那里找周深聊天，素质差成啥样啊,0,,support_wang,unclear,unclear,cooldown,1,2026-05-29 17:59:37,杜鹃
qq_90,qqmusic,张碧晨版,,,2026-05-19,收敛.,看看容祖儿实绩好吗 吊打张杜鹃。。。 | 容祖儿帮她又咋了，现在不还厚着脸皮和张碧晨参加一个节目,看看容祖儿实绩好吗 吊打张杜鹃。。。 | 容祖儿帮她又咋了，现在不还厚着脸皮和张碧晨参加一个节目,0,,support_wang,unclear,unclear,cooldown,1,2026-05-29 17:59:37,杜鹃
qq_91,qqmusic,张碧晨版,,,2026-05-19,深冬,真的是搞笑嘞 | 得了吧 谁还敢跟背刺姐小偷姐做朋友啊,真的是搞笑嘞 | 得了吧 谁还敢跟背刺姐小偷姐做朋友啊,0,,support_zhang,unclear,mocking,cooldown,1,2026-05-29 17:59:37,
qq_92,qqmusic,张碧晨版,,,2026-05-19,深冬,还有，你说张碧晨的那些事情，证据呢，早澄清几百年前的事情了，还要拿到今天来讲，谁是杜鹃谁干的那些事情你是不知道吗？ | 得了吧 谁还敢跟背刺姐小偷姐做朋友啊,还有，你说张碧晨的那些事情，证据呢，早澄清几百年前的事情了，还要拿到今天来讲，谁是杜鹃谁干的那些事情你是不知道吗？ | 得了吧 谁还敢跟背刺姐小偷姐做朋友啊,0,,support_wang,unclear,unclear,cooldown,1,2026-05-29 17:59:37,杜鹃
qq_93,qqmusic,张碧晨版,,,2026-05-19,收敛.,艾玛 够双标的 赵丽颖不帮张杜鹃说话 就还是好朋友 容祖儿帮说话 就不认👍👍👍 | 容祖儿帮她又咋了，现在不还厚着脸皮和张碧晨参加一个节目,艾玛 够双标的 赵丽颖不帮张杜鹃说话 就还是好朋友 容祖儿帮说话 就不认 | 容祖儿帮她又咋了，现在不还厚着脸皮和张碧晨参加一个节目,0,,support_wang,unclear,unclear,cooldown,1,2026-05-29 17:59:37,杜鹃
qq_94,qqmusic,张碧晨版,,,2026-05-19,深冬,而且容祖儿那素质，也就那样了，容祖儿的素质，微博之夜，一起在上面领奖，别人在前面发言，自己在那里找周深聊天，素质差成啥样啊 | 得了吧 谁还敢跟背刺姐小偷姐做朋友啊,而且容祖儿那素质，也就那样了，容祖儿的素质，微博之夜，一起在上面领奖，别人在前面发言，自己在那里找周深聊天，素质差成啥样啊 | 得了吧 谁还敢跟背刺姐小偷姐做朋友啊,0,,support_zhang,unclear,unclear,cooldown,1,2026-05-29 17:59:37,
qq_95,qqmusic,张碧晨版,,,2026-05-19,收敛.,你牛逼嘞 人家天后 厚着脸皮跟小偷姐参加同一个节目 | 算什么朋友😡😡😡赶紧出来帮张小偷说话呀！！！,你牛逼嘞 人家天后 厚着脸皮跟小偷姐参加同一个节目 | 算什么朋友赶紧出来帮张小偷说话呀！！！,0,,support_zhang,unclear,unclear,cooldown,1,2026-05-29 17:59:37,
qq_96,qqmusic,张碧晨版,,,2026-05-19,深冬,容祖儿帮她又咋了，现在不还厚着脸皮和张碧晨参加一个节目 | 得了吧 谁还敢跟背刺姐小偷姐做朋友啊,容祖儿帮她又咋了，现在不还厚着脸皮和张碧晨参加一个节目 | 得了吧 谁还敢跟背刺姐小偷姐做朋友啊,0,,support_zhang,unclear,unclear,cooldown,1,2026-05-29 17:59:37,
qq_97,qqmusic,张碧晨版,,,2026-05-19,小狗困呼呼^,那你评论干什么？ | 笑死了 谁听啊😀,那你评论干什么？ | 笑死了 谁听啊,0,,unclear,unclear,mocking,cooldown,1,2026-05-29 17:59:37,
qq_98,qqmusic,张碧晨版,,,2026-05-19,可我总是发呆,死在了一把又一把的三角洲里,死在了一把又一把的三角洲里,0,,unclear,unclear,unclear,cooldown,1,2026-05-29 17:59:37,
qq_99,qqmusic,张碧晨版,,,2026-05-19,我套你猴子,偷换概念,偷换概念,1,,unclear,unclear,unclear,cooldown,1,2026-05-29 17:59:37,
qq_100,qqmusic,张碧晨版,,,2026-05-19,光,有可能是男生，不是男声 | 男声版吗？,有可能是男生，不是男声 | 男声版吗？,0,,unclear,unclear,unclear,cooldown,1,2026-05-29 17:59:37,
qq_101,qqmusic,张碧晨版,,,2026-05-19,光,多唱了一年也没见收藏量涨多少啊？我泷哥这么占理，最直白的支持方式怎么没见多少人来支持？ | 杜鹃唱一辈子也不是原唱咯，张碧晨唱不唱都是唯一原唱😘,多唱了一年也没见收藏量涨多少啊？我泷哥这么占理，最直白的支持方式怎么没见多少人来支持？ | 杜鹃唱一辈子也不是原唱咯，张碧晨唱不唱都是唯一原唱,0,,support_zhang,original_singer,supportive,cooldown,1,2026-05-29 17:59:37,唯一原唱;杜鹃
qq_102,qqmusic,张碧晨版,,,2026-05-19,光,你这么想，但总有人不这么想。,你这么想，但总有人不这么想。,0,,unclear,unclear,unclear,cooldown,1,2026-05-29 17:59:37,
qq_103,qqmusic,张碧晨版,,,2026-05-19,幻想,男声版吗？,男声版吗？,0,,unclear,unclear,unclear,cooldown,1,2026-05-29 17:59:37,
qq_104,qqmusic,张碧晨版,,,2026-05-19,幻想,《笼》《光的方向》《只要平凡》😂😂😂 | 除了年轮没火的了,《笼》《光的方向》《只要平凡》 | 除了年轮没火的了,0,,unclear,unclear,unclear,cooldown,1,2026-05-29 17:59:37,
qq_105,qqmusic,张碧晨版,,,2026-05-19,扶幽,除了年轮没火的了 | 多了去，汪苏泷写的就三首，剩下你自己看看多少火的😂,除了年轮没火的了 | 多了去，汪苏泷写的就三首，剩下你自己看看多少火的,1,,unclear,unclear,unclear,cooldown,1,2026-05-29 17:59:37,
qq_106,qqmusic,张碧晨版,,,2026-05-19,Chen,进来就是来找仙尊的,进来就是来找仙尊的,0,,unclear,unclear,unclear,cooldown,1,2026-05-29 17:59:37,
qq_107,qqmusic,张碧晨版,,,2026-05-18,evermore,张碧晨很多火的歌啊，人家又不差这一首,张碧晨很多火的歌啊，人家又不差这一首,1,,support_zhang,unclear,unclear,cooldown,1,2026-05-29 17:59:37,
qq_108,qqmusic,张碧晨版,,,2026-05-18,小熊饼干,落魄谷中寒风吹，春秋蝉鸣少年归。\n荡魂山处石人泪，定仙游走魔向北。\n逆流河上万仙退，爱情不敌坚持泪。\n宿命天成命中败，仙尊悔而我不悔。,落魄谷中寒风吹，春秋蝉鸣少年归。\n荡魂山处石人泪，定仙游走魔向北。\n逆流河上万仙退，爱情不敌坚持泪。\n宿命天成命中败，仙尊悔而我不悔。,0,,unclear,unclear,supportive,cooldown,1,2026-05-29 17:59:37,
qq_109,qqmusic,张碧晨版,,,2026-05-18,好甜,他们两个原创吵起来了呀 | 梦里下架,他们两个原创吵起来了呀 | 梦里下架,0,,unclear,creator_identity,unclear,cooldown,1,2026-05-29 17:59:37,
qq_110,qqmusic,张碧晨版,,,2026-05-18,幻想,多了去，汪苏泷写的就三首，剩下你自己看看多少火的😂 | 难道说还有别的歌吗,多了去，汪苏泷写的就三首，剩下你自己看看多少火的 | 难道说还有别的歌吗,0,,unclear,unclear,unclear,cooldown,1,2026-05-29 17:59:37,
qq_111,qqmusic,张碧晨版,,,2026-05-17,扶幽,难道说还有别的歌吗 | 串得不像，真以为张碧晨没有汪苏泷写的歌没能拿得出手的了？,难道说还有别的歌吗 | 串得不像，真以为张碧晨没有汪苏泷写的歌没能拿得出手的了？,0,,support_wang,unclear,unclear,cooldown,1,2026-05-29 17:59:37,
qq_112,qqmusic,张碧晨版,,,2026-05-17,一诺价千山,百听不厌，苏泷永远是唯一原唱！,百听不厌，苏泷永远是唯一原唱！,4,,support_zhang,original_singer,unclear,cooldown,1,2026-05-29 17:59:37,唯一原唱
qq_113,qqmusic,张碧晨版,,,2026-05-17,收敛.,偷的事多着呢 偷孩子 偷🩲 偷唯一原唱,偷的事多着呢 偷孩子 偷 偷唯一原唱,3,,support_zhang,original_singer,unclear,cooldown,1,2026-05-29 17:59:37,唯一原唱
qq_114,qqmusic,张碧晨版,,,2026-05-17,收敛.,又对号入座呢 说了偷什么了😧,又对号入座呢 说了偷什么了,3,,unclear,unclear,unclear,cooldown,1,2026-05-29 17:59:37,
qq_115,qqmusic,张碧晨版,,,2026-05-17,幻想,说实话双方沟通都有问题，就不应该没沟通好就发布声明，应该加一句“与另一方沟通无果，遂发布此声明”,说实话双方沟通都有问题，就不应该没沟通好就发布声明，应该加一句与另一方沟通无果，遂发布此声明,1,,unclear,platform_meta,unclear,cooldown,1,2026-05-29 17:59:37,
qq_116,qqmusic,张碧晨版,,,2026-05-17,🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥,汪汪队 请不要到处乱叫,汪汪队 请不要到处乱叫,17,,support_zhang,unclear,unclear,cooldown,1,2026-05-29 17:59:37,
qq_117,qqmusic,张碧晨版,,,2026-05-17,收敛.,算什么朋友😡😡😡赶紧出来帮张小偷说话呀！！！ | 也没见汪苏泷朋友出来啊,算什么朋友赶紧出来帮张小偷说话呀！！！ | 也没见汪苏泷朋友出来啊,0,,support_wang,unclear,unclear,cooldown,1,2026-05-29 17:59:37,
qq_118,qqmusic,张碧晨版,,,2026-05-17,收敛.,容祖儿给wsl说话了 那张小偷的朋友在？？？朋友有难 张小偷朋友躲后头呢 | 也没见汪苏泷朋友出来啊,容祖儿给wsl说话了 那张小偷的朋友在？？？朋友有难 张小偷朋友躲后头呢 | 也没见汪苏泷朋友出来啊,0,,support_wang,unclear,unclear,cooldown,1,2026-05-29 17:59:37,
qq_119,qqmusic,张碧晨版,,,2026-05-17,收敛.,那你比什么 赵丽颖又没出来 招笑呢 | 他干的那些事，谁还敢和他做朋友，连续四次这样干，别人唱火，就收回版权,那你比什么 赵丽颖又没出来 招笑呢 | 他干的那些事，谁还敢和他做朋友，连续四次这样干，别人唱火，就收回版权,0,,support_wang,copyright_authorization,unclear,cooldown,1,2026-05-29 17:59:37,
qq_120,qqmusic,张碧晨版,,,2026-05-17,收敛.,那你比什么 赵丽颖又没出来发声 比个der | 他干的那些事，谁还敢和他做朋友，连续四次这样干，别人唱火，就收回版权,那你比什么 赵丽颖又没出来发声 比个der | 他干的那些事，谁还敢和他做朋友，连续四次这样干，别人唱火，就收回版权,0,,support_wang,copyright_authorization,unclear,cooldown,1,2026-05-29 17:59:37,
qq_121,qqmusic,张碧晨版,,,2026-05-17,收敛.,不好意思哦 多的是有人求汪苏泷写歌 alin和杨千嬅都有哈 | 他干的那些事，谁还敢和他做朋友，连续四次这样干，别人唱火，就收回版权,不好意思哦 多的是有人求汪苏泷写歌 alin和杨千嬅都有哈 | 他干的那些事，谁还敢和他做朋友，连续四次这样干，别人唱火，就收回版权,0,,support_wang,copyright_authorization,unclear,cooldown,1,2026-05-29 17:59:37,
qq_122,qqmusic,张碧晨版,,,2026-05-17,收敛.,爱听谁的听谁的呗,爱听谁的听谁的呗,0,,unclear,unclear,unclear,cooldown,1,2026-05-29 17:59:37,
qq_123,qqmusic,张碧晨版,,,2026-05-17,深冬,他干的那些事，谁还敢和他做朋友，连续四次这样干，别人唱火，就收回版权 | 那赶紧让众多大咖朋友帮背刺姐发声呀 朋友有难 那不赶紧帮忙☺,他干的那些事，谁还敢和他做朋友，连续四次这样干，别人唱火，就收回版权 | 那赶紧让众多大咖朋友帮背刺姐发声呀 朋友有难 那不赶紧帮忙,0,,support_wang,copyright_authorization,unclear,cooldown,1,2026-05-29 17:59:37,
qq_124,qqmusic,张碧晨版,,,2026-05-17,深冬,也没见汪苏泷朋友出来啊 | 那赶紧让众多大咖朋友帮背刺姐发声呀 朋友有难 那不赶紧帮忙☺,也没见汪苏泷朋友出来啊 | 那赶紧让众多大咖朋友帮背刺姐发声呀 朋友有难 那不赶紧帮忙,0,,support_zhang,unclear,unclear,cooldown,1,2026-05-29 17:59:37,
qq_125,qqmusic,张碧晨版,,,2026-05-17,收敛.,双原唱。。。,双原唱。。。,0,,neutral,unclear,unclear,cooldown,1,2026-05-29 17:59:37,
qq_126,qqmusic,张碧晨版,,,2026-05-17,收敛.,好朋友怎么在朋友有难的时候 躲躲藏藏呢 赶紧出来支持呀😄 | 自己看看吧，人朋友多着呢，光一个赵丽颖，十个汪苏泷都比不了,好朋友怎么在朋友有难的时候 躲躲藏藏呢 赶紧出来支持呀 | 自己看看吧，人朋友多着呢，光一个赵丽颖，十个汪苏泷都比不了,1,,unclear,unclear,supportive,cooldown,1,2026-05-29 17:59:37,
qq_127,qqmusic,张碧晨版,,,2026-05-17,收敛.,那赶紧让众多大咖朋友帮背刺姐发声呀 看看实力 怎么躲躲藏藏的☺ | 自己看看吧，人朋友多着呢，光一个赵丽颖，十个汪苏泷都比不了,那赶紧让众多大咖朋友帮背刺姐发声呀 看看实力 怎么躲躲藏藏的 | 自己看看吧，人朋友多着呢，光一个赵丽颖，十个汪苏泷都比不了,0,,support_zhang,unclear,unclear,cooldown,1,2026-05-29 17:59:37,
qq_128,qqmusic,张碧晨版,,,2026-05-17,收敛.,那赶紧让众多大咖朋友帮背刺姐发声呀 朋友有难 那不赶紧帮忙☺ | 自己看看吧，人朋友多着呢，光一个赵丽颖，十个汪苏泷都比不了,那赶紧让众多大咖朋友帮背刺姐发声呀 朋友有难 那不赶紧帮忙 | 自己看看吧，人朋友多着呢，光一个赵丽颖，十个汪苏泷都比不了,1,,support_zhang,unclear,unclear,cooldown,1,2026-05-29 17:59:37,
qq_129,qqmusic,张碧晨版,,,2026-05-17,幻想,本来就是,本来就是,0,,unclear,unclear,unclear,cooldown,1,2026-05-29 17:59:37,
qq_130,qqmusic,张碧晨版,,,2026-05-17,幻想,客观说是这样，主观说当然是张碧晨唱歌技术好，我认为楼主肯定是知道的 | 听了114遍得出的结论吗,客观说是这样，主观说当然是张碧晨唱歌技术好，我认为楼主肯定是知道的 | 听了114遍得出的结论吗,0,,neutral,unclear,supportive,cooldown,1,2026-05-29 17:59:37,
qq_131,qqmusic,张碧晨版,,,2026-05-16,Via,听了114遍得出的结论吗 | 因为《花千骨》剧火，并且当时汪苏泷版没什么过多宣传，大众先听到的都是这个版本,听了114遍得出的结论吗 | 因为《花千骨》剧火，并且当时汪苏泷版没什么过多宣传，大众先听到的都是这个版本,0,,support_zhang,memory_emotion,unclear,cooldown,1,2026-05-29 17:59:37,
qq_132,qqmusic,张碧晨版,,,2026-05-16,落，山,什么样的人，什么样的粉丝，满天的小马在飞，认领一下,什么样的人，什么样的粉丝，满天的小马在飞，认领一下,1,,unclear,fan_conflict,unclear,cooldown,1,2026-05-29 17:59:37,
qq_133,qqmusic,张碧晨版,,,2026-05-16,行不庚名,"千古地仙随风逝，昔日三王归青冢
阳莽憾陨谁无败，卷土重来再称王
天河一挂淘龙鱼，逆天独行顾八荒
今日暂且展翼去，明朝登仙答凤凰",千古地仙随风逝，昔日三王归青冢阳莽憾陨谁无败，卷土重来再称王天河一挂淘龙鱼，逆天独行顾八荒今日暂且展翼去，明朝登仙答凤凰,0,,unclear,unclear,unclear,cooldown,1,2026-05-29 17:59:37,
qq_134,qqmusic,张碧晨版,,,2026-05-16,🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥,不存在你在这叽歪什么呢？何意味？不管是双原唱还是唯一原唱争议始终在于wsl是否是原唱，谁家在意这个原唱，好难猜啊 | 连原唱这种东西在法律层面上压根不存在的的东西 那还说什么了😂,不存在你在这叽歪什么呢？何意味？不管是双原唱还是唯一原唱争议始终在于wsl是否是原唱，谁家在意这个原唱，好难猜啊 | 连原唱这种东西在法律层面上压根不存在的的东西 那还说什么了,0,,support_zhang,legal_discussion,unclear,cooldown,1,2026-05-29 17:59:37,唯一原唱;法律
qq_135,qqmusic,张碧晨版,,,2026-05-16,竭尽所能上课,连原唱这种东西在法律层面上压根不存在的的东西 那还说什么了😂 | 你连原唱原创都分不清那还说什么了😂,连原唱这种东西在法律层面上压根不存在的的东西 那还说什么了 | 你连原唱原创都分不清那还说什么了,0,,unclear,legal_discussion,unclear,cooldown,1,2026-05-29 17:59:37,法律
qq_136,qqmusic,张碧晨版,,,2026-05-16,幻想,大概是的，因为你给我泷哥招黑（嗯对） | ？你意思是我是zbc粉丝是吗大哥大姐,大概是的，因为你给我泷哥招黑（嗯对） | ？你意思是我是zbc粉丝是吗大哥大姐,0,,anti_fanwar,fan_conflict,unclear,cooldown,1,2026-05-29 17:59:37,
qq_137,qqmusic,张碧晨版,,,2026-05-16,和张碧晨粉丝讲道理像给猪开智,？你意思是我是zbc粉丝是吗大哥大姐 | 看清了，串得确实不像,？你意思是我是zbc粉丝是吗大哥大姐 | 看清了，串得确实不像,0,,unclear,fan_conflict,unclear,cooldown,1,2026-05-29 17:59:37,
qq_138,qqmusic,张碧晨版,,,2026-05-16,幻想,看清了，串得确实不像 | ？我串啥了…你是不是没看清我说的,看清了，串得确实不像 | ？我串啥了你是不是没看清我说的,0,,unclear,unclear,unclear,cooldown,1,2026-05-29 17:59:37,
qq_139,qqmusic,张碧晨版,,,2026-05-16,和张碧晨粉丝讲道理像给猪开智,？我串啥了…你是不是没看清我说的 | 串得不像，真以为张碧晨没有汪苏泷写的歌没能拿得出手的了？,？我串啥了你是不是没看清我说的 | 串得不像，真以为张碧晨没有汪苏泷写的歌没能拿得出手的了？,0,,support_wang,unclear,unclear,cooldown,1,2026-05-29 17:59:37,
qq_140,qqmusic,张碧晨版,,,2026-05-16,🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥,谁先收回授权谁先挑事自己心里不清楚吗？谁家把张碧晨年轮的收藏量放在自己实绩图上啊😹谁缺年轮我不说，张碧晨六首千万收藏在内地女歌手千万收藏top1很想你，哦年轮确实是张碧晨不想唱了，包括梦幻诛仙和下一秒都没再唱过哦，鹃丝少给鹃子贴金了，0个人想唱哈,谁先收回授权谁先挑事自己心里不清楚吗？谁家把张碧晨年轮的收藏量放在自己实绩图上啊谁缺年轮我不说，张碧晨六首千万收藏在内地女歌手千万收藏top1很想你，哦年轮确实是张碧晨不想唱了，包括梦幻诛仙和下一秒都没再唱过哦，鹃丝少给鹃子贴金了，0个人想唱哈,1,,support_zhang,copyright_authorization,unclear,cooldown,1,2026-05-29 17:59:37,收回授权;授权
qq_141,qqmusic,张碧晨版,,,2026-05-16,幻想,串得不像，最后发个自己的脸啥意思？,串得不像，最后发个自己的脸啥意思？,4,,unclear,unclear,confused,cooldown,1,2026-05-29 17:59:37,
qq_142,qqmusic,张碧晨版,,,2026-05-16,Shdu,举报就行。,举报就行。,0,,unclear,unclear,unclear,cooldown,1,2026-05-29 17:59:37,
qq_143,qqmusic,张碧晨版,,,2026-05-16,幻想,串得不像，真以为张碧晨没有汪苏泷写的歌没能拿得出手的了？,串得不像，真以为张碧晨没有汪苏泷写的歌没能拿得出手的了？,0,,support_wang,unclear,unclear,cooldown,1,2026-05-29 17:59:37,
qq_144,qqmusic,张碧晨版,,,2026-05-16,幻想,串得不像，真以为张碧晨没有汪苏泷写的歌没能拿得出手的了？ | 汪苏泷给张碧晨个面子没下架，毕竟汪苏泷不缺热歌，张碧晨离了年轮基本查无此人了,串得不像，真以为张碧晨没有汪苏泷写的歌没能拿得出手的了？ | 汪苏泷给张碧晨个面子没下架，毕竟汪苏泷不缺热歌，张碧晨离了年轮基本查无此人了,0,,support_wang,unclear,unclear,cooldown,1,2026-05-29 17:59:37,
